"","r2","name"
"3014",0.350217679831808,"EME2"
"3015",0.504742146819644,"DUOX1"
"3016",0.498655865328854,"DUOX2"
"3017",0.629049416269324,"METRN"
"3018",0.287350559366107,"ECH1"
"3019",0.465142004219496,"CDHR1"
"3020",0.232428137209172,"CDHR4"
"3021",0.548336799706502,"RAB22A"
"3022",0.427458067038914,"SALL4"
"3023",0.402332830650883,"SALL1"
"3024",0.619256670556647,"SALL2"
"3025",0.091692759342126,"CYP1A1"
"3026",0.518717299737689,"C5orf38"
"3027",0.439696380185245,"C5orf34"
"3028",0.61969881000213,"C5orf30"
"3029",0.388470587573026,"B9D1"
"3030",0.357380486512689,"FIS1"
"3031",0.440861465969476,"ZMIZ2"
"3032",0.403216788015279,"ZMIZ1"
"3033",0.176867563849537,"PCP4"
"3034",0.443996643455829,"RNFT2"
"3035",0.407174847110205,"RNFT1"
"3036",0.403003806669797,"HBP1"
"3037",0.295318908180579,"MFHAS1"
"3038",0.356197715126322,"DHX15"
"3039",0.315415592854703,"LEPROT"
"3040",0.384903871491498,"DGCR9"
"3041",0.330517057060479,"DGCR8"
"3042",0.474957630574304,"DGCR2"
"3043",0.551058179012918,"DGCR5"
"3044",0.331730333350339,"DGCR6"
"3045",0.41915726286189,"ZNF781"
"3046",0.524413613038295,"ZNF787"
"3047",0.420929078224284,"ZNF786"
"3048",0.471796050741602,"ZNF785"
"3049",0.406922416742048,"ZNF784"
"3050",0.274047077709336,"ZNF789"
"3051",0.427805254694983,"RPP40"
"3052",0.675838237803019,"HOGA1"
"3053",0.412146460099542,"SMIM29"
"3054",0.485389036185097,"SMIM20"
"3055",0.296804044519556,"PMEL"
"3056",0.570172432737909,"ADAMDEC1"
"3057",0.492178676138822,"RHOT1"
"3058",0.500999495367798,"DCLK2"
"3059",0.304129217260636,"NOX5"
"3060",0.458015398244265,"NOX4"
"3061",0.553598051855666,"PGS1"
"3062",0.481493685945479,"UBE3B"
"3063",0.504146132132997,"UBE3A"
"3064",0.296442509783474,"UBE3D"
"3065",0.3607236182083,"MTRF1"
"3066",0.584417589747496,"TMTC1"
"3067",0.369693830661924,"MIGA1"
"3068",0.635343901622054,"MTFR1"
"3069",0.666416107337915,"MTFR2"
"3070",0.551999744998273,"GET4"
"3071",0.381754348976753,"GLOD5"
"3072",0.553180059082713,"GLOD4"
"3073",0.409058670023075,"GCH1"
"3074",0.363236134689055,"CD81"
"3075",0.455632173505254,"CD83"
"3076",0.482924424564491,"NAA20"
"3077",0.401015374966484,"NAA25"
"3078",0.727945916705061,"CNKSR1"
"3079",0.601306675651676,"CNKSR3"
"3080",0.456291746188598,"CNKSR2"
"3081",0.568129728975714,"QDPR"
"3082",0.354421259110692,"TBC1D19"
"3083",0.435126716643166,"TBC1D12"
"3084",0.454744491717767,"TBC1D13"
"3085",0.203418982101764,"TBC1D16"
"3086",0.492713076053239,"TBC1D17"
"3087",0.424158917283979,"TBC1D15"
"3088",0.518607380373878,"AUTS2"
"3089",0.676507940735726,"ZBED2"
"3090",0.177119998180277,"HSPA1B"
"3091",0.268481580911797,"IKBKAP"
"3092",0.508904324145764,"ZBED4"
"3093",0.537872750058543,"CACTIN"
"3094",0.58653068196975,"ATP7B"
"3095",0.587460666680693,"PTGIS"
"3096",0.183020742876824,"HSPA13"
"3097",0.581884875100537,"HSPA14"
"3098",0.465266155596106,"MXI1"
"3099",0.774129043433503,"PDE2A"
"3100",0.563097817091503,"DXO"
"3101",0.37371145478895,"SCFD1"
"3102",0.165848391379963,"SCFD2"
"3103",0.449978947656144,"MYPOP"
"3104",0.449202338689531,"FAM222A"
"3105",0.586355467262482,"GCOM1"
"3106",0.521355125457245,"FAM222B"
"3107",0.558322376895998,"MEN1"
"3108",0.517555720901043,"KRT222"
"3109",0.43816786035458,"OTUD7A"
"3110",0.175838082690378,"CTAGE9"
"3111",0.614863649200632,"CD8B"
"3112",0.0614724908081955,"CTAGE1"
"3113",0.291881535494094,"RFPL1S"
"3114",0.419941433520395,"CRTAC1"
"3115",0.527786415957601,"STAMBPL1"
"3116",0.66288283938069,"TTI2"
"3117",0.549591538117483,"TTI1"
"3118",0.453600131880737,"STK38L"
"3119",0.448541616996111,"QSOX1"
"3120",0.465268741324415,"PKHD1L1"
"3121",0.404205378869469,"TADA2A"
"3122",0.704182893085171,"TADA2B"
"3123",0.439744769600369,"NR2C2AP"
"3124",0.477056761222415,"KCTD17"
"3125",0.273875642325006,"KYAT3"
"3126",0.368712026993821,"DYNC2LI1"
"3127",0.43454800358379,"KIF9"
"3128",0.457474554777695,"KIF6"
"3129",0.590472926817229,"KIF7"
"3130",0.425483535587282,"AP3M1"
"3131",0.622456751486416,"AP3M2"
"3132",0.297256893471845,"KIRREL"
"3133",0.45460714707873,"TNKS1BP1"
"3134",0.485550249916712,"ABT1"
"3135",0.259099622745667,"LAPTM4A"
"3136",0.604405174129155,"LAPTM4B"
"3137",0.398023370029073,"AARSD1"
"3138",0.430899828941346,"ESYT1"
"3139",0.395852271715351,"ESYT2"
"3140",0.658318994336062,"ESYT3"
"3141",0.665300909930962,"CXCR3"
"3142",0.424029617882574,"CXCR2"
"3143",0.339116027043526,"CXCR1"
"3144",0.768730599324627,"CXCR6"
"3145",0.764608672828509,"CXCR5"
"3146",0.471082948348479,"CXCR4"
"3147",0.204232619882176,"CLRN3"
"3148",0.183130596249261,"CRYBB2"
"3149",0.11706842342898,"GMCL1P1"
"3150",0.618979509480123,"EVA1B"
"3151",0.537108101427419,"EVA1C"
"3152",0.388252165227155,"C5AR1"
"3153",0.448646012431199,"ANKRD11"
"3154",0.207815500824943,"LOC644936"
"3155",0.626307180275848,"HAGHL"
"3156",0.707816164738102,"PALM"
"3157",0.531112372425877,"PABPC4L"
"3158",0.538079092426341,"PHACTR2"
"3159",0.282069735970394,"SLC9B1"
"3160",0.41889661627714,"SLC9B2"
"3161",0.491861124957301,"LAYN"
"3162",0.265596976848823,"VNN3"
"3163",0.441886468607267,"PSMC3IP"
"3164",0.618915100154293,"KLRG1"
"3165",0.585387364848092,"KLRG2"
"3166",0.379630795639289,"SLC4A1AP"
"3167",0.547778804400209,"WDYHV1"
"3168",0.468788887037996,"GPBP1"
"3169",0.419488160379542,"ZNF341"
"3170",0.677814825413668,"UHRF1"
"3171",0.332343792005885,"UHRF2"
"3172",0.288542675564238,"HHLA3"
"3173",0.636635077581513,"DSCC1"
"3174",0.420296323726751,"PRSS1"
"3175",0.70344609838627,"TSLP"
"3176",0.611709416519053,"PRSS8"
"3177",0.456842554700674,"RB1"
"3178",0.142073474979617,"MAT2A"
"3179",0.501512051972722,"HEG1"
"3180",0.262728505699528,"WDR41"
"3181",0.713689373788291,"CASC3"
"3182",0.506092850022419,"CASC2"
"3183",0.633651632497102,"CASC1"
"3184",0.448773115201295,"CASC4"
"3185",0.237264800160863,"PXMP2"
"3186",0.690611743635293,"PXMP4"
"3187",0.502863427669363,"DLL3"
"3188",0.396332506537855,"DLL4"
"3189",0.447134516438948,"GSS"
"3190",0.544766503688623,"FAM213B"
"3191",0.636921312647909,"FAM50B"
"3192",0.350455835772537,"FAM50A"
"3193",0.384954917715845,"AQP6"
"3194",0.64213318343303,"AQP5"
"3195",0.638672153643169,"AQP3"
"3196",0.728240961958659,"AQP1"
"3197",0.620570494116636,"GSC"
"3198",0.161488151986844,"ETNPPL"
"3199",0.17722459683456,"SNHG5"
"3200",0.475805091415761,"SNHG6"
"3201",0.484660566026878,"SNHG1"
"3202",0.385654996118099,"GUCY1B3"
"3203",0.145983894063756,"SNHG9"
"3204",0.377834129691568,"SNHG8"
"3205",0.45575925934547,"CEP164"
"3206",0.588198772404595,"ADORA1"
"3207",0.310215937672981,"ADORA3"
"3208",0.47767415100482,"AAMDC"
"3209",0.0686165542168089,"ACTC1"
"3210",0.611498193154723,"DSN1"
"3211",0.555143668128978,"FHL2"
"3212",0.609074881845612,"FHL1"
"3213",0.507124713589046,"FHL5"
"3214",0.329541234825739,"FTH1"
"3215",0.452513636646282,"RAD51C"
"3216",0.378141064925021,"RAD51B"
"3217",0.168233784471743,"COL21A1"
"3218",0.498881805132864,"DNA2"
"3219",0.376590852546912,"TYMSOS"
"3220",0.227382676342486,"NBPF22P"
"3221",0.555518239120184,"KCNS1"
"3222",0.314937157089511,"KCNS2"
"3223",0.542438118467808,"C17orf62"
"3224",0.355293952221279,"C17orf67"
"3225",0.569801338370617,"SPOP"
"3226",0.401671857466104,"SLCO2A1"
"3227",0.349298187194989,"TP53BP1"
"3228",0.606574734362414,"TP53BP2"
"3229",0.370104705232258,"IPPK"
"3230",0.400473700667429,"ARHGAP42"
"3231",0.360324460112259,"DARS"
"3232",0.35770698081381,"GLRX5"
"3233",0.420875251711399,"GLRX2"
"3234",0.477707755613969,"GLRX3"
"3235",0.539107671527148,"PIH1D2"
"3236",0.594732346816305,"S100A11"
"3237",0.604657541700136,"S100A10"
"3238",0.443293150007996,"S100A13"
"3239",0.309519458318584,"GPATCH11"
"3240",0.568425751237758,"PHYHIP"
"3241",0.444909763278356,"CACNA2D1"
"3242",0.589998690051338,"GRK6"
"3243",0.560567467770504,"GRK5"
"3244",0.326997184993901,"OSTF1"
"3245",0.43070931662846,"KLHL7"
"3246",0.262360297761495,"KLHL4"
"3247",0.404932007662313,"KLHL5"
"3248",0.484934509427354,"KLHL2"
"3249",0.542430052629254,"KLHL3"
"3250",0.32734182211168,"KLHL8"
"3251",0.423705945540938,"MAMDC4"
"3252",0.609315349354219,"MAMDC2"
"3253",0.457233323946384,"TCTN2"
"3254",0.362304012590532,"TCTN3"
"3255",0.538870714604861,"TCTN1"
"3256",0.72080663184811,"TNXB"
"3257",0.110500407080658,"HTR1B"
"3258",0.678483011708793,"LRMP"
"3259",0.407779432723078,"BSCL2"
"3260",0.572704618310832,"ADGRA3"
"3261",0.631981681127899,"ADGRA2"
"3262",0.402138008834919,"SEZ6"
"3263",0.271747969415162,"MPV17L2"
"3264",0.579253183000324,"SYNE1"
"3265",0.297830668702538,"SYNE2"
"3266",0.673170930354967,"SYNE3"
"3267",0.644477581114521,"SYNE4"
"3268",0.263243136177094,"CAMKMT"
"3269",0.583857793916528,"KIF21B"
"3270",0.312808694852013,"FAM238C"
"3271",0.281015800539087,"AVL9"
"3272",0.409709173593672,"UBQLN1"
"3273",0.653264323787277,"UBQLN4"
"3274",0.50898450498455,"DAPK3"
"3275",0.560246710673142,"ULK2"
"3276",0.480789724511597,"ULK3"
"3277",0.316853280218076,"SNTA1"
"3278",0.420619261114232,"ULK1"
"3279",0.354792939619917,"ULK4"
"3280",0.172579774668092,"TNR"
"3281",0.462586347209466,"ZFPL1"
"3282",0.334414834851009,"UBQLNL"
"3283",0.47598975635081,"TNN"
"3284",0.161423621727524,"SATL1"
"3285",0.449814227039381,"RNLS"
"3286",0.272521016256672,"UBL5"
"3287",0.342666141465401,"UBL7"
"3288",0.488972921007713,"UBL3"
"3289",0.476493680321622,"STK11"
"3290",0.386332823903275,"STK16"
"3291",0.332539680884164,"FNDC11"
"3292",0.531038523530018,"EHF"
"3293",0.448874570768204,"GRB10"
"3294",0.25275670376538,"GRB14"
"3295",0.350373598294965,"HSD17B10"
"3296",0.522568134989303,"HSD17B11"
"3297",0.645892045397932,"GPR12"
"3298",0.385346704770054,"HSD17B14"
"3299",0.589101801090513,"GPR19"
"3300",0.680442035830441,"GPR18"
"3301",0.11872354684141,"ARNTL"
"3302",0.680662121987116,"KCNMA1"
"3303",0.495629085889939,"SNX32"
"3304",0.33145766305327,"PCYOX1L"
"3305",0.275528243704357,"HEATR5A"
"3306",0.279645373780803,"HEATR5B"
"3307",0.682802787221491,"ARNT2"
"3308",0.286378545501081,"PLXNC1"
"3309",0.422321616142423,"ZNRF3"
"3310",0.405876499645255,"ZNRF2"
"3311",0.412571036573646,"FLNA"
"3312",0.450746115043216,"FLNB"
"3313",0.543782183474339,"FLNC"
"3314",0.328203378846542,"EFCAB2"
"3315",0.774182011702368,"TESPA1"
"3316",0.676506110771178,"LETM2"
"3317",0.645388446094189,"RAD51AP1"
"3318",0.53569865651575,"SAP30BP"
"3319",0.286645272287378,"CXorf23"
"3320",0.330570531018678,"MT2A"
"3321",0.490947151446577,"PSMD8"
"3322",0.488098589093964,"PSMD5"
"3323",0.506527639604734,"PSMD4"
"3324",0.693940052617244,"PSMD7"
"3325",0.363585001967016,"PSMD6"
"3326",0.781292549352109,"PSMD3"
"3327",0.520467911883698,"PSMD2"
"3328",0.385657541824622,"RPGRIP1L"
"3329",0.42700808137811,"COPS7B"
"3330",0.202818825933562,"CIDECP"
"3331",0.393127573284618,"COPS7A"
"3332",0.417180360394542,"NAF1"
"3333",0.278267183773799,"DKK2"
"3334",0.602045007412324,"DKK3"
"3335",0.578536193905555,"SPIRE2"
"3336",0.384369913163486,"RABGGTA"
"3337",0.0542786853106168,"ATP8B5P"
"3338",0.404559896393454,"CERKL"
"3339",0.231883493339761,"PLBD2"
"3340",0.654608288720262,"PLBD1"
"3341",0.365755443769008,"CEP350"
"3342",0.585925529911072,"YEATS2"
"3343",0.290743652766929,"TCEANC"
"3344",0.48904476230577,"C11orf58"
"3345",0.516395384055504,"C11orf52"
"3346",0.57679632040066,"C11orf57"
"3347",0.401530517142279,"C11orf54"
"3348",0.433294581536838,"CGA"
"3349",0.540632196142613,"HDAC1"
"3350",0.295157385928212,"HDAC3"
"3351",0.662935194038561,"HDAC2"
"3352",0.488388407332439,"HDAC5"
"3353",0.411574754065806,"HDAC4"
"3354",0.467085220086958,"HDAC7"
"3355",0.15436703497371,"HDAC6"
"3356",0.393163218097935,"HDAC9"
"3357",0.230529685667951,"HDAC8"
"3358",0.44622505854416,"TMEM161A"
"3359",0.397257115008225,"TMEM161B"
"3360",0.395519867560659,"KIAA1549L"
"3361",0.373804657940431,"FILIP1"
"3362",0.660137797122231,"CDT1"
"3363",0.40768814002085,"TRAPPC11"
"3364",0.319322613383234,"TRAPPC10"
"3365",0.415372475881056,"TRAPPC13"
"3366",0.347353672566413,"TRAPPC12"
"3367",0.236990639284687,"CST1"
"3368",0.477149198456431,"CST6"
"3369",0.71185145796378,"CST7"
"3370",0.450038638568727,"CST4"
"3371",0.467096661840182,"PLA2R1"
"3372",0.545055238471191,"CSTA"
"3373",0.319994396733126,"CMC1"
"3374",0.585185427498628,"CMC2"
"3375",0.172102371448111,"CMC4"
"3376",0.287175844704259,"AMIGO1"
"3377",0.384984379260021,"AMIGO3"
"3378",0.648251482855266,"AMIGO2"
"3379",0.383383264120758,"SRCAP"
"3380",0.415351812601159,"FAM86C1"
"3381",0.507305152291887,"CEBPG"
"3382",0.271648500095657,"CEBPE"
"3383",0.462568977439269,"CEBPD"
"3384",0.234054534237155,"ZNF547"
"3385",0.495597937839461,"PHKB"
"3386",0.50460179027025,"PPIEL"
"3387",0.351611171034385,"CEBPZ"
"3388",0.383359835284908,"ZNF540"
"3389",0.452506711942062,"CTNNA1"
"3390",0.258956884895487,"CTNNA2"
"3391",0.220951961843664,"CTNNA3"
"3392",0.385084342271496,"ZNF548"
"3393",0.312415568409244,"JPX"
"3394",0.548519425814615,"TOMM40"
"3395",0.307374694437826,"TM7SF3"
"3396",0.475008221896609,"TM7SF2"
"3397",0.202303959926135,"RNF138P1"
"3398",0.375502692863938,"EPB41L4B"
"3399",0.639162803844367,"EPB41L4A"
"3400",0.529442526629048,"ATP2C2"
"3401",0.38685056834456,"ATP2C1"
"3402",0.545225115827392,"CERS6"
"3403",0.668428274245608,"CERS4"
"3404",0.329127901593651,"CERS5"
"3405",0.750122737674302,"CERS2"
"3406",0.294964439351983,"CERS3"
"3407",0.370450101522828,"CERS1"
"3408",0.493718404483979,"TFB2M"
"3409",0.233742670140595,"GP5"
"3410",0.200654561546562,"GP6"
"3411",0.215937259462761,"CFL1P1"
"3412",0.515878708174189,"EXTL1"
"3413",0.380062554884566,"EXTL2"
"3414",0.507253006923603,"EXTL3"
"3415",0.625923321900863,"GPT"
"3416",0.341331423511222,"MAN1A1"
"3417",0.286900121922111,"MAN1A2"
"3418",0.447505894341357,"PRDM4"
"3419",0.416847319601848,"ATIC"
"3420",0.560783508900683,"HDAC11"
"3421",0.535714206245664,"LRTM2"
"3422",0.713247717846394,"SYNM"
"3423",0.201458291615251,"SNORA71E"
"3424",0.265926717783514,"SYNC"
"3425",0.302347192123594,"AP4B1"
"3426",0.676981252991393,"ZBP1"
"3427",0.525359041355351,"PIK3IP1"
"3428",0.392483008600482,"ZFAND2B"
"3429",0.0940023028045176,"THADA"
"3430",0.355241325544356,"ZFAND2A"
"3431",0.552648452862127,"ACSF2"
"3432",0.26124657233258,"MAN2A1"
"3433",0.336828547231466,"LCT"
"3434",0.145776804460328,"FAM163A"
"3435",0.625971396334879,"SLURP1"
"3436",0.423191909556565,"POLE3"
"3437",0.378944273902663,"CFAP221"
"3438",0.663048612140619,"SYN2"
"3439",0.213943875096587,"SYN1"
"3440",0.364868863470096,"C12orf10"
"3441",0.205970944614384,"LOC727896"
"3442",0.402651780094888,"NPY4R"
"3443",0.472420802597908,"AKR1B1"
"3444",0.651755239530311,"GABRB3"
"3445",0.711369756281155,"NLRC3"
"3446",0.573832492240023,"RAP1GAP"
"3447",0.743920741384679,"TPRG1"
"3448",0.615601687778783,"NET1"
"3449",0.520194042716291,"OPRK1"
"3450",0.608748490689269,"DNAH14"
"3451",0.405211167595259,"DNAH17"
"3452",0.187356267644444,"DNAH10"
"3453",0.349542733413817,"DNAH11"
"3454",0.123793575248029,"DNAH12"
"3455",0.542501417267745,"AHDC1"
"3456",0.499777627562802,"EDN1"
"3457",0.672307285023446,"EDN3"
"3458",0.352587644508297,"EDN2"
"3459",0.243973536710787,"RSPRY1"
"3460",0.425548921608303,"DKKL1"
"3461",0.577008366227784,"UBE2L6"
"3462",0.378287590087413,"UBE2L3"
"3463",0.625124651510733,"SH3BP1"
"3464",0.515936793204711,"TGFA"
"3465",0.480707707334134,"PREX2"
"3466",0.6616023922257,"PREX1"
"3467",0.379923837305314,"MFSD4B"
"3468",0.52763240184357,"NOL4L"
"3469",0.578259350567488,"MFSD4A"
"3470",0.28530530394361,"SLC14A1"
"3471",0.275074500269997,"STT3B"
"3472",0.49060896526367,"STT3A"
"3473",0.378745349208297,"FAM8A1"
"3474",0.632779988649041,"SLC13A2"
"3475",0.554619101412776,"SLC13A3"
"3476",0.185230075779075,"SLC13A4"
"3477",0.240265587522529,"SLC13A5"
"3478",0.301188787917241,"RGS16"
"3479",0.308694428794412,"RGS17"
"3480",0.495824643817426,"RGS12"
"3481",0.350305012034496,"RGS13"
"3482",0.531641220585914,"RGS11"
"3483",0.577813877100996,"RGS19"
"3484",0.637805583095682,"EMX2OS"
"3485",0.496868620612367,"UTP6"
"3486",0.656497754484105,"UTP4"
"3487",0.229453763555142,"UTP3"
"3488",0.616618699417363,"ADAMTS15"
"3489",0.454453087944805,"CLEC16A"
"3490",0.320398433748479,"IGFL2"
"3491",0.291322076161964,"ANKAR"
"3492",0.486659209828937,"BTN2A2"
"3493",0.313867427884494,"BTN2A1"
"3494",0.360734669048912,"TTLL10"
"3495",0.478382637239692,"TTLL12"
"3496",0.378988178341426,"ODF2L"
"3497",0.512235196215825,"PLAU"
"3498",0.621903599161557,"PLAT"
"3499",0.578393460873702,"C1orf198"
"3500",0.379721225398326,"PLAA"
"3501",0.153745117326719,"C1orf194"
"3502",0.503458151540359,"BCL6B"
"3503",0.658424486369683,"HIF3A"
"3504",0.427621684881532,"MZT2A"
"3505",0.479393745431074,"MZT2B"
"3506",0.539207689689447,"PMM2"
"3507",0.339313657989324,"PMM1"
"3508",0.483079049019537,"ZNF709"
"3509",0.318215619550549,"ZNF708"
"3510",0.717839755733325,"ZNF703"
"3511",0.380245825176801,"ZNF701"
"3512",0.297256794931482,"ZNF700"
"3513",0.62669013880427,"ZNF706"
"3514",0.402677670712318,"ZNF704"
"3515",0.337066650707462,"ZC3H10"
"3516",0.392653156181633,"ZC3H13"
"3517",0.347623143564967,"RNF115"
"3518",0.268813358382345,"ZC3H15"
"3519",0.38243796851724,"RNF111"
"3520",0.60562365872506,"ZC3H18"
"3521",0.430729793113345,"GRIN1"
"3522",0.394580022341732,"DHX8"
"3523",0.343601056464447,"DHX9"
"3524",0.448730693227325,"NUP98"
"3525",0.465471750948363,"XPC"
"3526",0.63624173224037,"GRINA"
"3527",0.683839352556905,"NUP93"
"3528",0.632390723230144,"RAB40C"
"3529",0.499767144546097,"RAB40B"
"3530",0.198381332140215,"RAB40A"
"3531",0.647503462977836,"GTSE1"
"3532",0.566358516791973,"SLC46A1"
"3533",0.532835470846668,"NSL1"
"3534",0.687035105294738,"NOP2"
"3535",0.358052392258557,"DENND4A"
"3536",0.428863817093912,"DENND4B"
"3537",0.374675193503656,"DENND4C"
"3538",0.471125752189612,"SWAP70"
"3539",0.555633502129762,"PHLDA3"
"3540",0.420682427902413,"PHLDA2"
"3541",0.637201684414233,"PAMR1"
"3542",0.546828634724668,"TIPRL"
"3543",0.611494054718097,"GHDC"
"3544",0.323656921883651,"H19"
"3545",0.22584877289642,"NOG"
"3546",0.419299270796948,"NOV"
"3547",0.400462708015485,"SMAD9"
"3548",0.664145030982832,"TRERF1"
"3549",0.348050131038732,"LRPAP1"
"3550",0.447468566326546,"SMAD5"
"3551",0.471478033000774,"SMAD6"
"3552",0.337750127731408,"SMAD7"
"3553",0.547044590420326,"GOLPH3L"
"3554",0.216556416189401,"SMAD1"
"3555",0.542011273701155,"SMAD2"
"3556",0.629636398618149,"SMAD3"
"3557",0.518152022869947,"MUS81"
"3558",0.37676362515627,"AMMECR1L"
"3559",0.401570164549792,"PLRG1"
"3560",0.54168695289155,"ERICH5"
"3561",0.535629666696208,"ERICH3"
"3562",0.58475313122776,"ERICH1"
"3563",0.259310027714171,"HERC2P2"
"3564",0.421167210106786,"TCEA2"
"3565",0.592158753819979,"TCEA3"
"3566",0.561542496858968,"TCEA1"
"3567",0.37262883921235,"BFAR"
"3568",0.574777971325771,"LEO1"
"3569",0.537751414356653,"MGRN1"
"3570",0.559212305457626,"DPT"
"3571",0.517026830520355,"CUEDC1"
"3572",0.341844430245649,"CUEDC2"
"3573",0.421594065690876,"RBMXL1"
"3574",0.416415003569214,"RHEBL1"
"3575",0.651543867593901,"PNOC"
"3576",0.247889660031287,"CNTF"
"3577",0.486549099951836,"PDIA5"
"3578",0.482474071012521,"PNP"
"3579",0.180674671817316,"PNN"
"3580",0.250042807411913,"HAMP"
"3581",0.260491385846982,"CNPY4"
"3582",0.425807917051737,"CNPY3"
"3583",0.370526188175609,"CNPY2"
"3584",0.307953892871145,"COPG2"
"3585",0.564516799806238,"SHOX2"
"3586",0.5422887605961,"CHFR"
"3587",0.400832101452236,"SYPL1"
"3588",0.546183925006197,"RCOR3"
"3589",0.373620109796835,"NUDT9P1"
"3590",0.409134775551022,"SYPL2"
"3591",0.435115220196733,"RFX8"
"3592",0.49826893896363,"RFX5"
"3593",0.312365347827382,"RFX6"
"3594",0.400946438048231,"RFX7"
"3595",0.47126329960015,"TIGD3"
"3596",0.44725850205677,"RFX2"
"3597",0.289179486612669,"RFX3"
"3598",0.330248639578719,"IBA57"
"3599",0.396541396577865,"APC"
"3600",0.336091666082373,"TMEM179B"
"3601",0.376333836078445,"ADNP"
"3602",0.584720217443468,"TARS2"
"3603",0.679037806030605,"OSR1"
"3604",0.31256792363128,"IGFBP3"
"3605",0.283245145843068,"IGFBP1"
"3606",0.373599468906172,"IGFBP7"
"3607",0.642583706629886,"IGFBP4"
"3608",0.541577183020689,"IGFBP5"
"3609",0.379910417394026,"CYP2R1"
"3610",0.381737535465645,"CKLF"
"3611",0.412940945582644,"APLNR"
"3612",0.391940478257807,"CYP8B1"
"3613",0.238318689861974,"PMS2P2"
"3614",0.31618834593039,"PMS2P3"
"3615",0.245047705393052,"PMS2P4"
"3616",0.228945614189908,"PMS2P5"
"3617",0.636426818349668,"TXNIP"
"3618",0.177433839557817,"FAM157A"
"3619",0.517338894361212,"MECOM"
"3620",0.672948948547936,"CLIC6"
"3621",0.515882331640942,"CLIC4"
"3622",0.594745625084756,"CLIC5"
"3623",0.459593599591522,"CLIC3"
"3624",0.745490475599862,"SOWAHA"
"3625",0.325253023217888,"SOWAHB"
"3626",0.416333914745976,"SOWAHC"
"3627",0.6669837427212,"ZNF7"
"3628",0.161418804976347,"ZNF2"
"3629",0.484671933167951,"ZNF3"
"3630",0.270778107710659,"ZNF8"
"3631",0.537100846557053,"CDC5L"
"3632",0.421365859615286,"SBDS"
"3633",0.419086149277612,"MRPS18A"
"3634",0.407970856789939,"AP2A1"
"3635",0.376021620158686,"AP2A2"
"3636",0.248497110240962,"NSUN3"
"3637",0.538002079037436,"NSUN2"
"3638",0.5312893576295,"NSUN5"
"3639",0.550829105841491,"NSUN7"
"3640",0.251925785075748,"NSUN6"
"3641",0.602521424482138,"PAGR1"
"3642",0.548506055416434,"CDR2L"
"3643",0.384252680501797,"BRDT"
"3644",0.478400517806674,"BRD8"
"3645",0.379764954209439,"BRD9"
"3646",0.202871493740847,"BRD4"
"3647",0.635742959476457,"BRD7"
"3648",0.442517203199732,"BRD1"
"3649",0.40123210208632,"BRD3"
"3650",0.134658661209596,"LOC643387"
"3651",0.437188984862586,"CH25H"
"3652",0.661789227740099,"DMD"
"3653",0.569435680092678,"SEH1L"
"3654",0.465267715285491,"GAB2"
"3655",0.681145086314262,"GAB3"
"3656",0.455383399937988,"GAB1"
"3657",0.572855733410985,"PDIA6"
"3658",0.373178895089228,"ZSCAN9"
"3659",0.624231458459091,"ZSCAN1"
"3660",0.253034416702551,"ZSCAN2"
"3661",0.138281507628149,"DNAJB13"
"3662",0.344382006105329,"DNAJB12"
"3663",0.365191529994664,"DNAJB14"
"3664",0.432112835344736,"SUPT20H"
"3665",0.611980324636469,"VILL"
"3666",0.415037127316144,"PSD"
"3667",0.410587345096112,"ARHGAP5-AS1"
"3668",0.614077517633578,"AMOTL2"
"3669",0.376957337834338,"PPIAL4G"
"3670",0.620704172182102,"FAM214A"
"3671",0.364338878406976,"FAM214B"
"3672",0.267209837019565,"CFAP36"
"3673",0.480666420293552,"AKIRIN2"
"3674",0.362106651500237,"AKIRIN1"
"3675",0.297578383424756,"EREG"
"3676",0.47484171021121,"AVPI1"
"3677",0.402415751251645,"ASAP1"
"3678",0.374750622598616,"ASAP2"
"3679",0.208845910777501,"OCRL"
"3680",0.464224109693885,"HILPDA"
"3681",0.570694595016958,"C14orf132"
"3682",0.548525266239038,"ANKLE1"
"3683",0.590146462442307,"CSNK1G2"
"3684",0.686440127716392,"RHPN1"
"3685",0.465441563107805,"SERPINB8"
"3686",0.340370006346818,"SRRM1"
"3687",0.549561056602704,"SRRM3"
"3688",0.196698159158653,"SRRM2"
"3689",0.230635815872702,"SRRM5"
"3690",0.27863366699045,"TM2D1"
"3691",0.718189221826615,"TM2D2"
"3692",0.363056576736305,"TM2D3"
"3693",0.3839149671409,"RSBN1"
"3694",0.547221156448693,"ARHGAP22"
"3695",0.546421589160242,"ARHGAP21"
"3696",0.683215986332699,"ARHGAP20"
"3697",0.406964713032618,"ARHGAP27"
"3698",0.638988590002553,"ARHGAP26"
"3699",0.755587362491695,"ARHGAP25"
"3700",0.492083664321195,"ARHGAP29"
"3701",0.683068863482051,"HHAT"
"3702",0.30963074163973,"NDUFAF3"
"3703",0.264731184875407,"DBIL5P"
"3704",0.427783738549538,"RSAD2"
"3705",0.629524010292116,"RSAD1"
"3706",0.307350319833966,"NDUFAF8"
"3707",0.48152149611709,"MRC2"
"3708",0.332568792234835,"DYNC1LI1"
"3709",0.351439427080187,"EFHC2"
"3710",0.448005576108589,"EFHC1"
"3711",0.562257779360269,"ABCG1"
"3712",0.614286371271305,"PLSCR4"
